customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RecordDate
8289-DUXEG,Male,0,Yes,No,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,146.61,4552.64,Yes,2024-05-07
5080-FSAOB,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),159.73,7675.1,Yes,2024-05-07
7989-ZXBWZ,Male,0,No,Yes,23,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),142.4,3286.73,No,2024-05-07
6003-GVMEY,Male,1,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),186.23,6132.21,No,2024-05-07
2314-HDHGO,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,131.49,1549.53,Yes,2024-05-07
2127-XCNMV,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),186.09,8515.87,Yes,2024-05-07
7741-VGFIA,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),173.75,2639.53,No,2024-05-07
2826-GRBEZ,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,153.64,8535.86,Yes,2024-05-07
9975-TFDFE,Male,0,Yes,No,33,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,130.63,4358.78,No,2024-05-07
1061-MPBZC,Female,1,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,153.58,4665.36,Yes,2024-05-07
6130-ZNTPU,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),200.89,6989.6,Yes,2024-05-07
3301-KQKES,Female,0,No,Yes,6,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),145.68,873.37,Yes,2024-05-07
7883-VXUBX,Male,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),177.93,8389.71,Yes,2024-05-07
7668-APLQX,Female,0,Yes,Yes,39,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.71,4007.78,No,2024-05-07
9807-YHHGO,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,171.43,2998.21,No,2024-05-07
8223-XQAFV,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),168.68,5587.88,Yes,2024-05-07
6568-YBZNA,Male,0,Yes,No,32,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),148.79,4814.64,No,2024-05-07
1497-JZHUU,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),151.11,6194.19,No,2024-05-07
3940-RCUHU,Female,0,No,Yes,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.24,1752.41,Yes,2024-05-07
5706-MRYQK,Female,0,No,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),185.01,4511.84,Yes,2024-05-07
6894-KSPPJ,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),44.35,1912.44,No,2024-05-07
2866-QBJQX,Male,1,No,No,60,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,118.97,7239.81,No,2024-05-07
9076-UWYAY,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,163.07,3448.82,Yes,2024-05-07
1597-MTJGG,Male,1,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,39.72,1055.98,Yes,2024-05-07
5028-UABHF,Male,0,No,No,24,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,99.33,2332.14,No,2024-05-07
7386-ENZJR,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),125.27,4307.19,Yes,2024-05-07
2247-XINGO,Male,1,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),195.5,11632.49,Yes,2024-05-07
3502-XDJYA,Female,0,Yes,No,23,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,154.43,3559.96,Yes,2024-05-07
4718-SQAPN,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,37.03,1755.72,No,2024-05-07
9780-DYQTK,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),51.63,2321.92,No,2024-05-07
5281-XWZFK,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,173.33,7856.44,No,2024-05-07
8234-OADWS,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.84,409.75,Yes,2024-05-07
8324-ZCQYS,Female,0,No,Yes,22,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,132.38,2940.08,No,2024-05-07
6885-JDLQL,Male,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,147.32,5413.38,Yes,2024-05-07
8726-VCWFZ,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),60.62,915.43,No,2024-05-07
9166-GNVAC,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),171.31,8903.46,Yes,2024-05-07
8842-ZTJIK,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,187.3,10878.02,Yes,2024-05-07
4181-FTWIX,Male,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,194.27,12697.12,Yes,2024-05-07
3270-ZPHMM,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),134.7,4530.01,Yes,2024-05-07
6624-FKWEU,Female,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,145.54,5257.72,No,2024-05-07
7076-BIEAU,Female,0,No,No,48,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,151.62,7492.88,Yes,2024-05-07
6660-ZIDFV,Male,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),166.4,7099.54,No,2024-05-07
8594-VSSFO,Female,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),149.82,4462.3,No,2024-05-07
6857-MIAFT,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,211.66,9289.74,Yes,2024-05-07
6654-CILIO,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),175.21,10163.82,Yes,2024-05-07
3209-VVAQK,Female,0,Yes,No,43,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),153.24,6764.86,No,2024-05-07
1403-TJAAK,Male,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),193.04,10997.52,No,2024-05-07
8469-QHXNF,Male,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),51.09,1390.65,No,2024-05-07
8800-MQNVO,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,187.83,9442.59,Yes,2024-05-07
4451-CRQTE,Male,1,Yes,Yes,59,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.4,6943.67,Yes,2024-05-07
1952-TKCEJ,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),109.0,3711.28,No,2024-05-07
8476-INMEU,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),198.38,9001.38,No,2024-05-07
5351-MSWGC,Male,0,No,No,55,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,137.61,7645.9,No,2024-05-07
4857-JGEUC,Male,0,No,No,39,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),99.2,3890.12,No,2024-05-08
4474-ULAQI,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),187.22,5535.79,No,2024-05-08
9744-SGRJH,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),57.64,2170.25,No,2024-05-08
5680-ITTGS,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),168.44,6544.47,No,2024-05-08
5034-RHJRW,Female,0,No,No,53,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.06,6414.29,Yes,2024-05-08
5415-BBDKF,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,171.37,8093.85,No,2024-05-08
1323-DKOOB,Female,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,170.32,6399.08,Yes,2024-05-08
9292-WDKKP,Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,166.06,1343.03,Yes,2024-05-08
4752-HLCLQ,Male,1,No,Yes,43,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,152.25,6725.58,Yes,2024-05-08
5765-ELTIV,Male,1,Yes,Yes,49,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),191.29,9121.95,Yes,2024-05-08
3541-WGANY,Female,1,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),56.9,387.54,No,2024-05-08
5480-OXRTU,Male,0,No,Yes,34,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),150.53,5123.58,No,2024-05-08
1361-OIHXB,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,159.54,7921.03,Yes,2024-05-08
6305-WXECW,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,145.97,4643.07,Yes,2024-05-08
5538-PIVAX,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,199.65,11639.71,No,2024-05-08
2075-LMREZ,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,131.96,6937.93,Yes,2024-05-08
6880-VFJMM,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,113.37,2725.5,Yes,2024-05-08
4622-WGVLG,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,141.74,3309.28,Yes,2024-05-08
9550-RLXNA,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,175.52,3188.25,No,2024-05-08
3794-DVKBV,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),175.68,7677.79,No,2024-05-08
4034-TRNRY,Male,0,No,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),151.26,2422.78,Yes,2024-05-08
8715-EZQLM,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,139.55,2585.64,No,2024-05-08
8972-CPICL,Female,1,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.14,1604.79,Yes,2024-05-08
1405-JTGTS,Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),161.43,2355.1,Yes,2024-05-08
1169-MOEUH,Female,1,Yes,Yes,38,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),124.85,4620.2,Yes,2024-05-08
1656-ZZMWZ,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,52.6,1835.58,No,2024-05-08
1806-IBPFX,Male,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,55.71,1783.18,No,2024-05-08
9237-BECJG,Male,0,No,No,24,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),123.33,2959.41,No,2024-05-08
5529-PXTPG,Female,0,Yes,Yes,20,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),128.3,2539.94,No,2024-05-08
3509-RGRPQ,Male,1,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),57.97,3553.4,No,2024-05-08
8780-URCLF,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),143.05,3770.86,No,2024-05-08
1433-WFVPB,Female,0,Yes,No,25,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.01,2978.56,Yes,2024-05-08
1539-CCEYS,Female,0,Yes,No,18,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,112.48,2021.12,No,2024-05-08
8178-AOQBL,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,57.97,2469.37,No,2024-05-08
8364-ELFTH,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),61.39,501.89,Yes,2024-05-08
9293-VDFTB,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),150.55,5766.69,No,2024-05-08
3002-UDUPM,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),38.42,852.24,No,2024-05-08
5876-DINKQ,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.1,1332.93,Yes,2024-05-08
9336-VTXBS,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),59.83,3567.49,Yes,2024-05-08
4287-WMWUW,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),166.52,2707.86,No,2024-05-08
1844-EITHC,Female,1,Yes,Yes,28,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,141.95,4038.97,No,2024-05-08
6528-TSYRO,Female,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),48.16,2259.88,Yes,2024-05-08
4337-OVLNN,Male,1,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),158.62,9182.35,No,2024-05-08
7341-LXPXO,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,184.98,6931.34,Yes,2024-05-08
2701-RFMKO,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,47.77,2588.06,Yes,2024-05-08
9515-ARRIJ,Female,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),175.1,5097.65,Yes,2024-05-08
6101-PAYNU,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,143.15,1866.24,No,2024-05-08
7342-HXLXV,Male,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.12,6412.81,No,2024-05-08
2054-XSKKE,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),167.76,10422.23,No,2024-05-08
1027-IABVS,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),202.22,8563.98,Yes,2024-05-08
6279-LHEUJ,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),189.24,2853.72,Yes,2024-05-08
6008-DHWMH,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),187.24,4103.46,No,2024-05-08
8210-EXDHI,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),186.23,4209.88,No,2024-05-08
6644-BFUOT,Female,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),194.29,8039.76,Yes,2024-05-08
3723-NSKHD,Female,0,No,No,30,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,123.27,3597.05,No,2024-05-08
4424-BYURE,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,171.89,4870.25,Yes,2024-05-08
5789-CHCVN,Female,0,Yes,No,49,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,147.87,7251.32,No,2024-05-08
5135-EQBFP,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),151.41,2931.72,No,2024-05-08
6585-SNAQA,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,154.48,4883.67,No,2024-05-08
7196-WBTZR,Male,0,No,No,19,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),162.28,3037.32,Yes,2024-05-08
2870-KSGLF,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,146.12,5203.38,Yes,2024-05-08
7769-PTASU,Male,0,No,No,23,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),116.63,2674.77,No,2024-05-08
5894-LHFNA,Male,0,No,No,4,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,138.24,552.39,No,2024-05-08
2096-NLVPY,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,45.01,1477.99,Yes,2024-05-08
6800-AICYR,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,171.9,9536.0,No,2024-05-08
3918-ELVRU,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),146.24,5868.91,No,2024-05-08
8459-NDXSV,Female,0,Yes,No,24,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),145.96,3523.74,No,2024-05-08
6339-RSYQT,Male,0,Yes,No,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.53,1315.86,Yes,2024-05-08
1798-UBHTK,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),174.79,6962.41,No,2024-05-08
4689-RWQXW,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.96,480.0,Yes,2024-05-08
2773-TXGPE,Female,1,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),175.99,7436.82,Yes,2024-05-08
2544-SPFBO,Female,0,No,Yes,49,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),138.34,6679.46,No,2024-05-08
7804-PZTZV,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),135.0,3742.98,Yes,2024-05-08
5056-DAMXS,Female,0,Yes,No,41,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),137.75,5576.51,No,2024-05-08
2816-YWDIC,Male,1,Yes,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),154.81,5764.32,Yes,2024-05-08
2219-LNUZP,Female,0,Yes,No,54,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,116.21,6313.57,No,2024-05-08
8888-MHBTD,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),172.6,10143.08,Yes,2024-05-08
8997-EUZMX,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),184.07,4201.63,Yes,2024-05-08
7082-EQGZE,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,164.67,4752.43,Yes,2024-05-08
6725-PIOLY,Male,0,Yes,No,15,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),164.53,2472.78,Yes,2024-05-08
2361-BUFKP,Male,0,Yes,No,51,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.5,5371.17,No,2024-05-08
6974-YFPDI,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),165.75,8696.55,Yes,2024-05-08
2297-DXGKN,Male,1,Yes,No,15,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,98.2,1510.72,Yes,2024-05-08
3823-HEBIQ,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,174.23,5765.55,Yes,2024-05-08
7997-CRXFS,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),191.07,6911.35,Yes,2024-05-08
7078-TKKVN,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),196.78,7898.26,Yes,2024-05-08
8559-CIYOU,Male,0,Yes,No,45,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,121.69,5561.13,Yes,2024-05-08
9634-VIVQI,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,207.16,7862.68,No,2024-05-08
8097-BQJDU,Male,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),64.81,2435.99,No,2024-05-08
4536-XJFQN,Male,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,208.04,11296.89,No,2024-05-08
5220-KDTFN,Male,0,Yes,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),80.48,1821.4,No,2024-05-08
1536-EZICL,Male,0,No,No,42,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,133.8,5508.22,Yes,2024-05-08
7822-AJZLL,Male,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.27,1225.96,Yes,2024-05-08
5468-XGPXD,Female,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,176.07,8478.89,No,2024-05-08
2969-DZPFT,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),165.88,3741.64,Yes,2024-05-08
3221-WLCDS,Male,0,No,No,54,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),107.76,5685.05,No,2024-05-08
9862-ODXPM,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,191.28,3059.83,Yes,2024-05-08
4253-IQPUS,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,62.26,1689.82,Yes,2024-05-08
1006-QOANF,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,145.57,4189.75,No,2024-05-08
4501-PSHNQ,Male,0,No,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),146.78,5790.18,Yes,2024-05-08
